GLI Code,Country,UOM Macro,Incoterm,EU001 OC,DS OC
83324669_C,Colombia,FGCD1445,DAP,USD,COP
83324682_C,Brazil,FGCD1445,DAP,USD,BRL
83326690_C,Brazil,FGCD1445,FCA,USD,BRL
83326690_C,Brazil,FGCD1445,DAP,USD,BRL
83327360_C,Brazil,FGCD1445,FCA,USD,BRL
83328694_C,Chile,FGCD1445,FCA,USD,CLP
83328694_C,Chile,FGCD1445,DAP,USD,CLP
83329551_C,Brazil,FGCD1445,DAP,USD,BRL
83329771_C,Colombia,FGCD1445,DAP,USD,COP
83330571_C,Mexico,FGCD1445,FCA,USD,MXN
83332764_C,Mexico,FGCD1445,FCA,USD,MXN
83337749_C,Chile,FGCD1445,DAP,USD,CLP
83337749_C,Chile,FGCD1445,DAP,USD,CLP
83337751_C,Chile,FGCD1445,DAP,USD,CLP
83337751_C,Chile,FGCD1445,DAP,USD,CLP
83338286_C,Brazil,FGCD1445,DAP,USD,BRL
83338286_C,Brazil,FGCD1445,DAP,USD,BRL
83338286_C,Colombia,FGCD1445,DAP,USD,COP
83338292_C,Colombia,FGCD1445,CPT,USD,COP
83338294_C,Colombia,FGCD1445,FCA,USD,COP
83338294_C,Colombia,FGCD1445,FCA,USD,COP
83338294_C,Colombia,FGCD1445,CPT,USD,COP
83342516_C,Brazil,FGCD1445,DAP,EUR,BRL
83342516_C,Brazil,FGCD1445,DAP,USD,BRL
83343014_C,Ecuador,FGCD1445,CPT,EUR,USD
83343014_C,Brazil,FGCD1445,DAP,EUR,BRL
83343014_C,Brazil,FGCD1445,DAP,USD,BRL
83343014_C,Colombia,FGCD1445,DAP,USD,COP
83343057_C,Ecuador,FGCD1445,CPT,EUR,USD
83343057_C,Brazil,FGCD1445,DAP,EUR,BRL
83343057_C,Brazil,FGCD1445,DAP,USD,BRL
83343057_C,Colombia,FGCD1445,DAP,USD,COP
83343710_C,Colombia,FGCD1445,DAP,USD,COP
83344072_C,Brazil,FGCD1445,FCA,USD,BRL
83344769_C,Colombia,FGCD1445,CPT,USD,COP
83344828_C,Argentina,FGCD1445,FCA,USD,ARS
83344828_C,Argentina,FGCD1445,FCA,USD,ARS
83344828_C,CostaRica,FGCD1445,DAP,USD,CRC
83344828_C,Colombia,FGCD1445,DAP,USD,COP
83346033_C,Brazil,FGCD1445,FCA,USD,BRL
83346033_C,Colombia,FGCD1445,CPT,USD,COP
83347457_C,Colombia,FGCD1445,DAP,USD,COP
83350993_C,Brazil,FGCD1445,DAP,USD,BRL
83350993_C,Colombia,FGCD1445,DAP,USD,COP
83350994_C,Brazil,FGCD1445,DAP,USD,BRL
83350995_C,Brazil,FGCD1445,DAP,USD,BRL
83350995_C,Mexico,FGCD1445,DAP,MXN,USD
83350996_C,Brazil,FGCD1445,DAP,USD,BRL
83351047_C,Brazil,FGCD1445,DAP,USD,BRL
83351419_C,Brazil,FGCD1445,FCA,USD,BRL
833_C,Brazil,FGCD1445,DAP,USD,BRL
83863_C,Brazil,FGCD1445,DAP,USD,BRL
858_C,Argentina,FGCD1445,CPT,ARS,USD
870_C,Chile,FGCD1445,DAP,USD,CLP
89794_C,Brazil,FGCD1445,FCA,USD,BRL
915875_C,Brazil,FGCD1445,DAP,USD,BRL
915875_C,Colombia,FGCD1445,DAP,USD,COP
918318_C,Brazil,FGCD1445,FCA,USD,BRL
918318_C,Brazil,FGCD1445,DAP,USD,BRL
918318_C,Brazil,FGCD1445,FCA,USD,BRL
918318_C,Brazil,FGCD1445,DAP,USD,BRL
919_C,Colombia,FGCD1445,DAP,USD,COP
920179_C,Brazil,FGCD1445,FCA,USD,BRL
920179_C,Brazil,FGCD1445,CPT,USD,BRL
920179_C,Brazil,FGCD1445,FCA,USD,BRL
920179_C,Brazil,FGCD1445,CPT,USD,BRL
920179_C,Argentina,FGCD1445,DAP,ARS,USD
920179_C,Argentina,FGCD1445,DAP,ARS,USD
920179_C,Brazil,FGCD1445,FCA,USD,BRL
920179_C,Brazil,FGCD1445,CPT,USD,BRL
920938_C,Colombia,FGCD1445,FCA,USD,COP
92194_C,Colombia,FGCD1445,DAP,USD,COP
922067_C,Brazil,FGCD1445,DAP,USD,BRL
922398_C,Argentina,FGCD1445,FCA,ARS,USD
922398_C,Argentina,FGCD1445,FCA,ARS,USD
922398_C,Argentina,FGCD1445,FCA,BRL,USD
922398_C,Colombia,FGCD1445,CPT,USD,COP
923212_C,Brazil,FGCD1445,CPT,USD,BRL
923212_C,Brazil,FGCD1445,DAP,USD,BRL
924949_C,CostaRica,FGCD1445,DAP,USD,CRC
925737_C,Mexico,FGCD1445,FCA,USD,MXN
925829_C,Brazil,FGCD1445,DAP,USD,BRL
927505_C,Brazil,FGCD1445,DAP,USD,BRL
927547_C,Brazil,FGCD1445,DAP,USD,BRL
927547_C,Colombia,FGCD1445,DAP,USD,COP
927548_C,Colombia,FGCD1445,CPT,USD,COP
928005_C,Brazil,FGCD1445,DAP,EUR,BRL
928005_C,Brazil,FGCD1445,DAP,USD,BRL
928005_C,Brazil,FGCD1445,DAP,EUR,BRL
928005_C,Brazil,FGCD1445,FCA,USD,BRL
928006_C,Brazil,FGCD1445,FCA,USD,BRL
928006_C,Brazil,FGCD1445,DAP,USD,BRL
928006_C,Brazil,FGCD1445,DAP,USD,BRL
928075_C,Colombia,FGCD1445,DAP,EUR,COP
928075_C,Colombia,FGCD1445,DAP,USD,COP
929041_C,Brazil,FGCD1445,DAP,USD,BRL
929851_C,Brazil,FGCD1445,FCA,USD,BRL
930151_C,Brazil,FGCD1445,DAP,USD,BRL
930_C,Brazil,FGCD1445,FCA,EUR,BRL
930_C,Brazil,FGCD1445,DAP,USD,BRL
930_C,Colombia,FGCD1445,DAP,USD,COP
930_C,Colombia,FGCD1445,DAP,USD,COP
932629_C,Colombia,FGCD1445,CPT,USD,COP
933_C,Argentina,FGCD1445,CPT,ARS,EUR
933_C,Chile,FGCD1445,CPT,USD,CLP
933_C,Chile,FGCD1445,CPT,USD,CLP
933_C,Chile,FGCD1445,DAP,USD,CLP
935095_C,Brazil,FGCD1445,FCA,USD,BRL
935107_C,Brazil,FGCD1445,DAP,USD,BRL
935107_C,Argentina,FGCD1445,DAP,USD,ARS
935107_C,Brazil,FGCD1445,DAP,USD,BRL
935143_C,Brazil,FGCD1445,CPT,USD,BRL
935170_C,Brazil,FGCD1445,DAP,USD,BRL
935189_C,Colombia,FGCD1445,DAP,USD,COP
935217_C,Brazil,FGCD1445,FCA,USD,BRL
935344_C,Brazil,FGCD1445,FCA,USD,BRL
935363_C,Brazil,FGCD1445,DAP,USD,BRL
935397_C,Mexico,FGCD1445,DAP,MXN,USD
935599_C,Colombia,FGCD1445,CPT,USD,COP
935604_C,Brazil,FGCD1445,DAP,USD,BRL
935604_C,Colombia,FGCD1445,DAP,USD,COP
935633_C,Brazil,FGCD1445,FCA,USD,BRL
935633_C,Brazil,FGCD1445,DAP,USD,BRL
936507_C,Chile,FGCD1445,FCA,USD,EUR
936509_C,Chile,FGCD1445,FCA,USD,EUR
936509_C,Colombia,FGCD1445,DAP,USD,COP
936660_C,Argentina,FGCD1445,FCA,ARS,USD
936660_C,Colombia,FGCD1445,FCA,USD,COP
937654_C,Brazil,FGCD1445,FCA,USD,BRL
938230_C,Colombia,FGCD1445,FCA,USD,COP
938278_C,Chile,FGCD1445,CPT,USD,CLP
938278_C,Chile,FGCD1445,CPT,USD,CLP
941831_C,Brazil,FGCD1445,CPT,USD,BRL
942721_C,Brazil,FGCD1445,DAP,USD,BRL
942999_C,Brazil,FGCD1445,FCA,USD,BRL
946_C,Brazil,FGCD1445,FCA,USD,BRL
947138_C,Colombia,FGCD1445,DAP,USD,COP
948100_C,Mexico,FGCD1445,DAP,USD,MXN
948100_C,Colombia,FGCD1445,FCA,USD,COP
948100_C,Colombia,FGCD1445,DAP,USD,COP
948702_C,Chile,FGCD1445,DAP,USD,CLP
948702_C,Chile,FGCD1445,DAP,EUR,CLP
948702_C,Chile,FGCD1445,DAP,USD,CLP
949061_C,Brazil,FGCD1445,DAP,EUR,BRL
949061_C,Argentina,FGCD1445,DAP,EUR,ARS
950138_C,Brazil,FGCD1445,DAP,USD,BRL
950190_C,Brazil,FGCD1445,DAP,USD,BRL
950204_C,Brazil,FGCD1445,FCA,USD,BRL
950204_C,Brazil,FGCD1445,DAP,USD,BRL
950204_C,Brazil,FGCD1445,FCA,USD,BRL
950204_C,Brazil,FGCD1445,DAP,USD,BRL
950204_C,Colombia,FGCD1445,DAP,USD,COP
950204_C,Colombia,FGCD1445,DAP,USD,COP
952056_C,Brazil,FGCD1445,DAP,USD,BRL
952056_C,Colombia,FGCD1445,DAP,USD,COP
952056_C,Colombia,FGCD1445,DAP,USD,COP
952062_C,Brazil,FGCD1445,FCA,USD,BRL
952062_C,Brazil,FGCD1445,FCA,USD,BRL
952062_C,Brazil,FGCD1445,DAP,USD,BRL
952062_C,Argentina,FGCD1445,DAP,ARS,USD
952152_C,Argentina,FGCD1445,DAP,USD,ARS
952855_C,Brazil,FGCD1445,DAP,USD,BRL
952855_C,Colombia,FGCD1445,DAP,USD,COP
953006_C,Chile,FGCD1445,DAP,EUR,CLP
956666_C,Brazil,FGCD1445,DAP,USD,BRL
956667_C,Brazil,FGCD1445,DAP,EUR,BRL
956667_C,Brazil,FGCD1445,FCA,EUR,BRL
956667_C,Brazil,FGCD1445,DAP,EUR,BRL
956669_C,Brazil,FGCD1445,FCA,USD,BRL
956669_C,Brazil,FGCD1445,DAP,USD,BRL
956669_C,Brazil,FGCD1445,FCA,USD,BRL
956669_C,Brazil,FGCD1445,DAP,USD,BRL
956676_C,Brazil,FGCD1445,FCA,USD,BRL
956676_C,Brazil,FGCD1445,DAP,USD,BRL
956683_C,Brazil,FGCD1445,FCA,USD,BRL
956683_C,Brazil,FGCD1445,DAP,USD,BRL
956683_C,Brazil,FGCD1445,FCA,USD,BRL
956683_C,Brazil,FGCD1445,DAP,USD,BRL
956698_C,Brazil,FGCD1445,DAP,EUR,BRL
956698_C,Brazil,FGCD1445,FCA,USD,BRL
956698_C,Brazil,FGCD1445,DAP,USD,BRL
956698_C,Brazil,FGCD1445,FCA,USD,BRL
956704_C,Colombia,FGCD1445,DAP,USD,COP
956705_C,Brazil,FGCD1445,FCA,USD,BRL
956705_C,Chile,FGCD1445,FCA,USD,CLP
956705_C,Chile,FGCD1445,DAP,USD,CLP
956708_C,Brazil,FGCD1445,FCA,USD,BRL
956708_C,Brazil,FGCD1445,FCA,USD,BRL
956717_C,Brazil,FGCD1445,DAP,USD,BRL
956717_C,Brazil,FGCD1445,DAP,USD,BRL
956717_C,Colombia,FGCD1445,DAP,USD,COP
956728_C,Brazil,FGCD1445,FCA,USD,BRL
956732_C,Brazil,FGCD1445,DAP,USD,BRL
956734_C,Brazil,FGCD1445,FCA,USD,BRL
956734_C,Brazil,FGCD1445,DAP,USD,BRL
956734_C,Brazil,FGCD1445,FCA,USD,BRL
956739_C,Brazil,FGCD1445,DAP,USD,BRL
956739_C,Brazil,FGCD1445,FCA,USD,BRL
956739_C,Brazil,FGCD1445,DAP,USD,BRL
956739_C,Argentina,FGCD1445,DAP,ARS,USD
956739_C,Brazil,FGCD1445,DAP,USD,BRL
956739_C,Argentina,FGCD1445,FCA,ARS,USD
956739_C,Argentina,FGCD1445,DAP,ARS,USD
956739_C,Colombia,FGCD1445,CPT,USD,COP
956739_C,Colombia,FGCD1445,DAP,USD,COP
956741_C,Colombia,FGCD1445,CPT,USD,COP
956741_C,Colombia,FGCD1445,DAP,USD,COP
956749_C,Brazil,FGCD1445,FCA,USD,BRL
956768_C,Brazil,FGCD1445,DAP,USD,BRL
956768_C,Chile,FGCD1445,DAP,USD,CLP
956771_C,Brazil,FGCD1445,DAP,USD,BRL
956771_C,Brazil,FGCD1445,DAP,USD,BRL
956773_C,Brazil,FGCD1445,FCA,USD,BRL
956773_C,Brazil,FGCD1445,DAP,USD,BRL
956773_C,Brazil,FGCD1445,DAP,USD,BRL
957091_C,Brazil,FGCD1445,FCA,EUR,BRL
957091_C,Brazil,FGCD1445,FCA,USD,BRL
957091_C,Brazil,FGCD1445,FCA,EUR,BRL
957091_C,Brazil,FGCD1445,FCA,USD,BRL
957092_C,Brazil,FGCD1445,FCA,EUR,BRL
957092_C,Brazil,FGCD1445,FCA,USD,BRL
957092_C,Brazil,FGCD1445,FCA,USD,BRL
957093_C,Brazil,FGCD1445,FCA,EUR,BRL
957093_C,Brazil,FGCD1445,FCA,USD,BRL
957093_C,Brazil,FGCD1445,FCA,EUR,BRL
957093_C,Brazil,FGCD1445,FCA,USD,BRL
957093_C,Brazil,FGCD1445,FCA,EUR,BRL
957093_C,Brazil,FGCD1445,FCA,USD,BRL
957094_C,Brazil,FGCD1445,FCA,EUR,BRL
957094_C,Brazil,FGCD1445,FCA,USD,BRL
957094_C,Brazil,FGCD1445,FCA,EUR,BRL
957094_C,Brazil,FGCD1445,FCA,USD,BRL
957095_C,Brazil,FGCD1445,FCA,EUR,BRL
957095_C,Brazil,FGCD1445,FCA,USD,BRL
957095_C,Brazil,FGCD1445,FCA,USD,BRL
957096_C,Brazil,FGCD1445,FCA,EUR,BRL
957096_C,Brazil,FGCD1445,FCA,USD,BRL
957096_C,Brazil,FGCD1445,FCA,EUR,BRL
957096_C,Brazil,FGCD1445,FCA,USD,BRL
957584_C,Chile,FGCD1445,DAP,USD,CLP
957584_C,Chile,FGCD1445,DAP,USD,CLP
957586_C,Colombia,FGCD1445,DAP,USD,COP
957611_C,Colombia,FGCD1445,DAP,USD,COP
957615_C,Colombia,FGCD1445,DAP,USD,COP
957649_C,Colombia,FGCD1445,CPT,USD,COP
957920_C,Chile,FGCD1445,DAP,USD,CLP
957939_C,CostaRica,FGCD1445,DAP,USD,CRC
957_C,Brazil,FGCD1445,DAP,USD,BRL
957_C,Chile,FGCD1445,DAP,USD,CLP
958000_C,Colombia,FGCD1445,CPT,USD,COP
958019_C,Colombia,FGCD1445,DAP,USD,COP
958023_C,Colombia,FGCD1445,CPT,USD,COP
958028_C,Argentina,FGCD1445,DAP,ARS,USD
959412_C,Brazil,FGCD1445,DAP,USD,BRL
959412_C,Brazil,FGCD1445,FCA,USD,BRL
959530_C,Colombia,FGCD1445,DAP,USD,COP
961112_C,Brazil,FGCD1445,FCA,USD,BRL
961112_C,Brazil,FGCD1445,FCA,USD,BRL
961112_C,Brazil,FGCD1445,FCA,USD,BRL
967_C,Colombia,FGCD1445,DAP,USD,COP
970346_C,Colombia,FGCD1445,DAP,USD,COP
973729_C,Colombia,FGCD1445,CPT,USD,COP
973972_C,Argentina,FGCD1445,FCA,USD,ARS
98468_C,Colombia,FGCD1445,DAP,USD,COP
30000077_C,USA,FGCD1445,FCA,EUR,USD
30001593_C,USA,FGCD1445,FCA,USD,HKD
30001593_C,USA,FGCD1445,FCA,USD,HKD
67387089_C,USA,FGCD1445,DAP,USD,EUR
67457153_C,Canada,FGCD1445,DAP,CAD,USD
83130595_C,Canada,FGCD1445,DAP,CAD,EUR
83130947_C,Canada,FGCD1449,FCA,CAD,USD
83131033_C,Canada,FGCD1449,FCA,USD,CAD
83199044_C,USA,FGCD1445,FCA,EUR,USD
83224803_C,USA,FGCD1445,FCA,EUR,USD
